de_name,dd_name,dd_l0,dd_l1,dd_l2,dd_l3,domain_path,dqr_published_indicator,dqr_target,dq_name,dq_qr_rule,dq_dimension,dq_target
organisation full legal name [ultimate parent organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___organisation full legal name [ultimate parent organisation],true,0.95,GPB_243584_CMP001_bd7665dd-045b-493e-aa56-a323a7e41f3d,Must not be blank,Completeness,0.95
organisation full legal name [ultimate parent organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___organisation full legal name [ultimate parent organisation],true,0.95,GPB_540662_CMP001_bd7665dd-045b-493e-aa56-a323a7e41f3d,Must not be blank,Completeness,0.95
credit risk weighted asset amount [HSBC entity],HSBC Entity Data,Party Data,Organisation Data,HSBC Entity Data,,Party Data_Organisation Data_HSBC Entity Data__credit risk weighted asset amount [HSBC entity],true,0.96,GPB_237746_CMP001_bdf613ef-66d2-4600-8b39-7666555d6eaa,Must not be blank,Completeness,0.95
credit risk weighted asset amount [HSBC entity],HSBC Entity Data,Party Data,Organisation Data,HSBC Entity Data,,Party Data_Organisation Data_HSBC Entity Data__credit risk weighted asset amount [HSBC entity],true,0.96,GPB_1218024_CMP001_bdf613ef-66d2-4600-8b39-7666555d6eaa,Must not be blank,Completeness,0.95
credit risk weighted asset amount [HSBC entity],HSBC Entity Data,Party Data,Organisation Data,HSBC Entity Data,,Party Data_Organisation Data_HSBC Entity Data__credit risk weighted asset amount [HSBC entity],false,0.95,GPB_237746_CMP001_e89081ae-0296-456e-8dae-5261d484082c,Must not be blank,Completeness,0.95
country name [organisation registered address],Party Data,Party Data,,,,Party Data____country name [organisation registered address],true,0.95,GPB_243556_CMP001_0a25de9b-0f8b-4fc5-8ec6-05bc8a5aa6b5,Must not be blank,Completeness,0.95
country name [organisation registered address],Party Data,Party Data,,,,Party Data____country name [organisation registered address],true,0.95,GPB_243052_CMP001_0a25de9b-0f8b-4fc5-8ec6-05bc8a5aa6b5,Must not be blank,Completeness,0.95
country name [organisation registered address],Party Data,Party Data,,,,Party Data____country name [organisation registered address],true,0.95,GPB_243584_CMP001_0a25de9b-0f8b-4fc5-8ec6-05bc8a5aa6b5,Must not be blank,Completeness,0.95
country name [organisation registered address],Party Data,Party Data,,,,Party Data____country name [organisation registered address],true,0.95,GPB_243053_CMP001_0a25de9b-0f8b-4fc5-8ec6-05bc8a5aa6b5,Must not be blank,Completeness,0.95
country name [organisation registered address],Party Data,Party Data,,,,Party Data____country name [organisation registered address],true,0.95,GPB_540662_CMP001_0a25de9b-0f8b-4fc5-8ec6-05bc8a5aa6b5,Must not be blank,Completeness,0.95
country name [organisation registered address],Party Data,Party Data,,,,Party Data____country name [organisation registered address],true,0.95,GPB_243585_CMP001_0a25de9b-0f8b-4fc5-8ec6-05bc8a5aa6b5,Must not be blank,Completeness,0.95
country name [organisation registered address],Party Data,Party Data,,,,Party Data____country name [organisation registered address],true,0.95,GPB_714101_CMP001_0a25de9b-0f8b-4fc5-8ec6-05bc8a5aa6b5,Must not be blank,Completeness,0.95
product category type [product],Product Data,Product Data,,,,Product Data____product category type [product],true,0.985,GPB_1218024_CMP001_c00c149d-11e0-4049-a75c-62f022e0c269,Must not be blank,Completeness,0.95
market value [collateral],Credit Mitigant Data,Account Data,Credit Mitigant Data,,,Account Data_Credit Mitigant Data___market value [collateral],false,0.99,GPB_1218024_CMP001_c167e62e-c293-4662-a4b4-fc63ebf1b2b1,Must not be blank,Completeness,0.95
real property collateral type [real property collateral],Credit Mitigant Data,Account Data,Credit Mitigant Data,,,Account Data_Credit Mitigant Data___real property collateral type [real property collateral],true,0.975,GPB_237746_CMP001_c563a491-70e5-4db7-9043-b3178a9efc70,Must not be blank,Completeness,0.95
cash functional currency amount [account entry],Event Data,Event Data,,,,Event Data____cash functional currency amount [account entry],true,0.985,GPB_1218024_CMP001_c580bba2-9866-437c-bede-c819baaebf67,Must not be blank,Completeness,0.95
country of permanent domicile [individual customer],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___country of permanent domicile [individual customer],true,0.985,GPB_1218024_CMP001_c626f753-0fce-4bd0-a0e3-0317fb8ff31c,Must not be blank,Completeness,0.95
original loan to value [secured credit instrument],Credit Instrument Data,Contract Data,Financial Instrument Data,Credit Instrument Data,,Contract Data_Financial Instrument Data_Credit Instrument Data__original loan to value [secured credit instrument],true,0.985,GPB_1218024_CMP001_c84f6b4c-f51e-4bdc-8a8d-2a58ae7e7de1,Must not be blank,Completeness,0.95
downturn loss given default [credit facility],Credit Facility Data,Contract Data,Financial Instrument Data,Credit Facility Data,,Contract Data_Financial Instrument Data_Credit Facility Data__downturn loss given default [credit facility],true,0.96,GPB_237579_CMP001_c8f75dcc-c073-4679-bb49-a645f6c04a05,Must not be blank,Completeness,0.95
downturn loss given default [credit facility],Credit Facility Data,Contract Data,Financial Instrument Data,Credit Facility Data,,Contract Data_Financial Instrument Data_Credit Facility Data__downturn loss given default [credit facility],true,0.96,GPB_1218024_CMP001_c8f75dcc-c073-4679-bb49-a645f6c04a05,Must not be blank,Completeness,0.95
country of registration code [organisation operational registration identity],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___country of registration code [organisation operational registration identity],true,0.95,GPB_1218024_CMP001_c9fcf23a-fb2a-4454-936d-071e9bcfa58f,Must not be blank,Completeness,0.95
customer account lifecycle status code [customer account lifecycle status],Customer Account Data,Account Data,Customer Account Data,,,Account Data_Customer Account Data___customer account lifecycle status code [customer account lifecycle status],true,0.985,GPB_1218024_CMP001_cba14fb2-4ca8-4a2b-83af-7bc159ba7e6d,Must not be blank,Completeness,0.95
individual previous legal name [previous name],Identification Data,Party Data,Individual Data,Identification Data,,Party Data_Individual Data_Identification Data__individual previous legal name [previous name],true,0.0,GPB_1218024_CMP001_cf88d1b9-ca4f-4a59-a1a9-0ec12a09fca3,Must not be blank,Completeness,0.95
overdue interest amount [delinquent credit instrument],Credit Instrument Data,Contract Data,Financial Instrument Data,Credit Instrument Data,,Contract Data_Financial Instrument Data_Credit Instrument Data__overdue interest amount [delinquent credit instrument],true,0.985,GPB_1218024_CMP001_d08ead49-ed5d-4f54-8f8a-fa0d149384eb,Must not be blank,Completeness,0.95
city or town name [organisation registered address],Party Data,Party Data,,,,Party Data____city or town name [organisation registered address],true,0.95,GPB_243584_CMP001_d2336421-4b74-4282-ab56-89c187e7dcac,Must not be blank,Completeness,0.95
city or town name [organisation registered address],Party Data,Party Data,,,,Party Data____city or town name [organisation registered address],true,0.95,GPB_243585_CMP001_d2336421-4b74-4282-ab56-89c187e7dcac,Must not be blank,Completeness,0.95
city or town name [organisation registered address],Party Data,Party Data,,,,Party Data____city or town name [organisation registered address],true,0.95,GPB_243053_CMP001_d2336421-4b74-4282-ab56-89c187e7dcac,Must not be blank,Completeness,0.95
city or town name [organisation registered address],Party Data,Party Data,,,,Party Data____city or town name [organisation registered address],true,0.95,GPB_243052_CMP001_d2336421-4b74-4282-ab56-89c187e7dcac,Must not be blank,Completeness,0.95
city or town name [organisation registered address],Party Data,Party Data,,,,Party Data____city or town name [organisation registered address],true,0.95,GPB_243556_CMP001_d2336421-4b74-4282-ab56-89c187e7dcac,Must not be blank,Completeness,0.95
city or town name [organisation registered address],Party Data,Party Data,,,,Party Data____city or town name [organisation registered address],true,0.95,GPB_540662_CMP001_d2336421-4b74-4282-ab56-89c187e7dcac,Must not be blank,Completeness,0.95
city or town name [organisation registered address],Party Data,Party Data,,,,Party Data____city or town name [organisation registered address],true,0.95,GPB_714101_CMP001_d2336421-4b74-4282-ab56-89c187e7dcac,Must not be blank,Completeness,0.95
local facility classification [credit facility],Credit Facility Data,Contract Data,Financial Instrument Data,Credit Facility Data,,Contract Data_Financial Instrument Data_Credit Facility Data__local facility classification [credit facility],true,0.975,GPB_1218024_CMP001_d26a2c0e-3f50-469a-8164-3d4a3e0725b6,Must not be blank,Completeness,0.95
approved key customer risk rating grade [wholesale credit instrument],Credit Instrument Data,Contract Data,Financial Instrument Data,Credit Instrument Data,,Contract Data_Financial Instrument Data_Credit Instrument Data__approved key customer risk rating grade [wholesale credit instrument],true,0.975,GPB_1218024_CMP001_d2f1791f-8c5e-4b1c-9d29-93f3930cd66e,Must not be blank,Completeness,0.95
customer account balance [customer account],Customer Account Data,Account Data,Customer Account Data,,,Account Data_Customer Account Data___customer account balance [customer account],true,0.985,GPB_237579_CMP001_42d65698-9436-46a3-9099-3edfbebe7c1a,Must not be blank,Completeness,0.95
customer account balance [customer account],Customer Account Data,Account Data,Customer Account Data,,,Account Data_Customer Account Data___customer account balance [customer account],true,0.985,GPB_1218024_CMP001_42d65698-9436-46a3-9099-3edfbebe7c1a,Must not be blank,Completeness,0.95
customer account balance [customer account],Customer Account Data,Account Data,Customer Account Data,,,Account Data_Customer Account Data___customer account balance [customer account],true,0.985,GPB_1218024_CMP001_d361e4be-6e23-4b30-8e43-32cb0f4d41fc,Must not be blank,Completeness,0.95
customer account balance [customer account],Customer Account Data,Account Data,Customer Account Data,,,Account Data_Customer Account Data___customer account balance [customer account],true,0.985,GPB_237734_CMP001_d361e4be-6e23-4b30-8e43-32cb0f4d41fc,Must not be blank,Completeness,0.95
assigned account number [account],Account Data,Account Data,,,,Account Data____assigned account number [account],true,0.985,GPB_1218024_CMP001_d5c76628-8407-4f44-b069-e34db4b6019a,Must not be blank,Completeness,0.95
assigned account number [account],Account Data,Account Data,,,,Account Data____assigned account number [account],true,0.985,GPB_237746_CMP001_d5c76628-8407-4f44-b069-e34db4b6019a,Must not be blank,Completeness,0.95
bank guarantees amount [credit mitigation amount],Credit Mitigant Data,Account Data,Credit Mitigant Data,,,Account Data_Credit Mitigant Data___bank guarantees amount [credit mitigation amount],false,0.95,GPB_237734_CMP001_d5dc3e1b-bc74-4e43-bc13-1d1498768a67,Must not be blank,Completeness,0.95
bank guarantees amount [credit mitigation amount],Credit Mitigant Data,Account Data,Credit Mitigant Data,,,Account Data_Credit Mitigant Data___bank guarantees amount [credit mitigation amount],false,0.95,GPB_1218024_CMP001_d5dc3e1b-bc74-4e43-bc13-1d1498768a67,Must not be blank,Completeness,0.95
contract limit type code [contract limit],Condition Data,Contract Data,Condition Data,,,Contract Data_Condition Data___contract limit type code [contract limit],true,0.985,GPB_237746_CMP001_d6483bab-37a8-4749-ab22-7a78a09860a6,Must not be blank,Completeness,0.95
contract limit type code [contract limit],Condition Data,Contract Data,Condition Data,,,Contract Data_Condition Data___contract limit type code [contract limit],true,0.985,GPB_237734_CMP001_d6483bab-37a8-4749-ab22-7a78a09860a6,Must not be blank,Completeness,0.95
contract limit type code [contract limit],Condition Data,Contract Data,Condition Data,,,Contract Data_Condition Data___contract limit type code [contract limit],true,0.985,GPB_1218024_CMP001_d6483bab-37a8-4749-ab22-7a78a09860a6,Must not be blank,Completeness,0.95
HSBC booking centre country code [customer relationship],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___HSBC booking centre country code [customer relationship],true,0.985,GPB_540662_CMP001_d730a38a-a263-4004-850c-f49faf4e256c,Must not be blank,Completeness,0.95
HSBC booking centre country code [customer relationship],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___HSBC booking centre country code [customer relationship],true,0.985,GPB_243556_CMP001_d730a38a-a263-4004-850c-f49faf4e256c,Must not be blank,Completeness,0.95
HSBC booking centre country code [customer relationship],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___HSBC booking centre country code [customer relationship],true,0.985,GPB_243584_CMP001_d730a38a-a263-4004-850c-f49faf4e256c,Must not be blank,Completeness,0.95
HSBC booking centre country code [customer relationship],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___HSBC booking centre country code [customer relationship],true,0.985,GPB_243052_CMP001_d730a38a-a263-4004-850c-f49faf4e256c,Must not be blank,Completeness,0.95
HSBC booking centre country code [customer relationship],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___HSBC booking centre country code [customer relationship],true,0.985,GPB_714101_CMP001_d730a38a-a263-4004-850c-f49faf4e256c,Must not be blank,Completeness,0.95
HSBC booking centre country code [customer relationship],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___HSBC booking centre country code [customer relationship],true,0.985,GPB_243053_CMP001_d730a38a-a263-4004-850c-f49faf4e256c,Must not be blank,Completeness,0.95
HSBC booking centre country code [customer relationship],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___HSBC booking centre country code [customer relationship],true,0.985,GPB_243585_CMP001_d730a38a-a263-4004-850c-f49faf4e256c,Must not be blank,Completeness,0.95
margin shortfall amount [customer service contract],Contract Data,Contract Data,,,,Contract Data____margin shortfall amount [customer service contract],false,0.95,GPB_243623_CMP001_d9080f6e-7cea-4fcd-aea3-a2e436e0ceb7,Must not be blank,Completeness,0.95
margin shortfall amount [customer service contract],Contract Data,Contract Data,,,,Contract Data____margin shortfall amount [customer service contract],false,0.95,GPB_1218024_CMP001_d9080f6e-7cea-4fcd-aea3-a2e436e0ceb7,Must not be blank,Completeness,0.95
account [account entry],Event Data,Event Data,,,,Event Data____account [account entry],true,0.985,GPB_1218024_CMP001_db20f83e-a82d-48c1-b9a3-c78193906e29,Must not be blank,Completeness,0.95
ISO 3-alpha currency code [identifier for currency],Financial Instrument Data,Contract Data,Financial Instrument Data,,,Contract Data_Financial Instrument Data___ISO 3-alpha currency code [identifier for currency],false,0.99,GPB_1218024_CMP001_dc8c9e57-a33a-4109-9c83-b239e5faed6b,Must not be blank,Completeness,0.95
business focus country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___business focus country code [organisation],true,0.95,GPB_243052_CMP001_e0258f69-d102-4cf9-a433-e7769048e7d8,Must not be blank,Completeness,0.95
business focus country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___business focus country code [organisation],true,0.95,GPB_243053_CMP001_e0258f69-d102-4cf9-a433-e7769048e7d8,Must not be blank,Completeness,0.95
business focus country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___business focus country code [organisation],true,0.95,GPB_243585_CMP001_e0258f69-d102-4cf9-a433-e7769048e7d8,Must not be blank,Completeness,0.95
business focus country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___business focus country code [organisation],true,0.95,GPB_714101_CMP001_e0258f69-d102-4cf9-a433-e7769048e7d8,Must not be blank,Completeness,0.95
business focus country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___business focus country code [organisation],true,0.95,GPB_540662_CMP001_e0258f69-d102-4cf9-a433-e7769048e7d8,Must not be blank,Completeness,0.95
country of birth code [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___country of birth code [individual],true,0.985,GPB_243052_CMP001_e3d8a593-9fff-4914-9e44-5787eb91f94e,Must not be blank,Completeness,0.95
country of birth code [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___country of birth code [individual],true,0.985,GPB_243584_CMP001_e3d8a593-9fff-4914-9e44-5787eb91f94e,Must not be blank,Completeness,0.95
country of birth code [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___country of birth code [individual],true,0.985,GPB_714101_CMP001_e3d8a593-9fff-4914-9e44-5787eb91f94e,Must not be blank,Completeness,0.95
country of birth code [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___country of birth code [individual],true,0.985,GPB_540662_CMP001_e3d8a593-9fff-4914-9e44-5787eb91f94e,Must not be blank,Completeness,0.95
country of birth code [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___country of birth code [individual],true,0.985,GPB_243053_CMP001_e3d8a593-9fff-4914-9e44-5787eb91f94e,Must not be blank,Completeness,0.95
country of birth code [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___country of birth code [individual],true,0.985,GPB_243585_CMP001_e3d8a593-9fff-4914-9e44-5787eb91f94e,Must not be blank,Completeness,0.95
country of birth code [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___country of birth code [individual],true,0.985,GPB_243556_CMP001_e3d8a593-9fff-4914-9e44-5787eb91f94e,Must not be blank,Completeness,0.95
property identifier [residential address],Postal Address Data,Location Data,Address Data,Postal Address Data,,Location Data_Address Data_Postal Address Data__property identifier [residential address],true,0.985,GPB_243584_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
property identifier [residential address],Postal Address Data,Location Data,Address Data,Postal Address Data,,Location Data_Address Data_Postal Address Data__property identifier [residential address],true,0.985,GPB_714101_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
property identifier [residential address],Postal Address Data,Location Data,Address Data,Postal Address Data,,Location Data_Address Data_Postal Address Data__property identifier [residential address],true,0.985,GPB_243585_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
property identifier [residential address],Postal Address Data,Location Data,Address Data,Postal Address Data,,Location Data_Address Data_Postal Address Data__property identifier [residential address],true,0.985,GPB_243556_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
property identifier [residential address],Postal Address Data,Location Data,Address Data,Postal Address Data,,Location Data_Address Data_Postal Address Data__property identifier [residential address],true,0.985,GPB_243053_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
property identifier [residential address],Postal Address Data,Location Data,Address Data,Postal Address Data,,Location Data_Address Data_Postal Address Data__property identifier [residential address],true,0.985,GPB_243052_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
property identifier [residential address],Postal Address Data,Location Data,Address Data,Postal Address Data,,Location Data_Address Data_Postal Address Data__property identifier [residential address],true,0.985,GPB_540662_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
on-boarding customer identifier [customer],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___on-boarding customer identifier [customer],true,0.985,GPB_1218024_CMP001_e7cd9318-503b-491d-a7d2-947839be322e,Must not be blank,Completeness,0.95
first name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___first name [individual],false,0.995,GPB_1218024_CMP001_e85e12a4-0e47-4931-8d74-7f19f7ccf8f7,Must not be blank,Completeness,0.95
first name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___first name [individual],true,0.985,GPB_243556_CMP001_e85e12a4-0e47-4931-8d74-7f19f7ccf8f7,Must not be blank,Completeness,0.95
first name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___first name [individual],true,0.985,GPB_243584_CMP001_e85e12a4-0e47-4931-8d74-7f19f7ccf8f7,Must not be blank,Completeness,0.95
first name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___first name [individual],true,0.985,GPB_243052_CMP001_e85e12a4-0e47-4931-8d74-7f19f7ccf8f7,Must not be blank,Completeness,0.95
first name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___first name [individual],true,0.985,GPB_243585_CMP001_e85e12a4-0e47-4931-8d74-7f19f7ccf8f7,Must not be blank,Completeness,0.95
first name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___first name [individual],true,0.985,GPB_540662_CMP001_e85e12a4-0e47-4931-8d74-7f19f7ccf8f7,Must not be blank,Completeness,0.95
first name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___first name [individual],true,0.985,GPB_714101_CMP001_e85e12a4-0e47-4931-8d74-7f19f7ccf8f7,Must not be blank,Completeness,0.95
first name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___first name [individual],true,0.985,GPB_243053_CMP001_e85e12a4-0e47-4931-8d74-7f19f7ccf8f7,Must not be blank,Completeness,0.95
source of wealth country code [individual source of wealth],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___source of wealth country code [individual source of wealth],false,0.98,GPB_1218024_CMP001_e8a3d5aa-6c93-49bc-b84e-1c48129b0ee5,Must not be blank,Completeness,0.95
holding quantity [holding],Account Financial Data,Account Data,Customer Account Data,Account Financial Data,,Account Data_Customer Account Data_Account Financial Data__holding quantity [holding],true,0.985,GPB_1218024_CMP001_e9981641-94c9-4780-9a76-1b0c9c9c3a5a,Must not be blank,Completeness,0.95
customer serial identifier [customer serial number based account number],Account Data,Account Data,,,,Account Data____customer serial identifier [customer serial number based account number],true,0.985,GPB_237746_CMP001_ebe041bd-104f-4a2e-857c-f065bc0265ff,Must not be blank,Completeness,0.95
special category customer indicator [customer],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___special category customer indicator [customer],true,0.985,GPB_243584_CMP001_ec96cba1-8f14-4c53-a8cd-a391e73217e7,Must not be blank,Completeness,0.95
special category customer indicator [customer],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___special category customer indicator [customer],true,0.985,GPB_540662_CMP001_ec96cba1-8f14-4c53-a8cd-a391e73217e7,Must not be blank,Completeness,0.95
special category customer indicator [customer],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___special category customer indicator [customer],true,0.985,GPB_243053_CMP001_ec96cba1-8f14-4c53-a8cd-a391e73217e7,Must not be blank,Completeness,0.95
special category customer indicator [customer],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___special category customer indicator [customer],true,0.985,GPB_243052_CMP001_ec96cba1-8f14-4c53-a8cd-a391e73217e7,Must not be blank,Completeness,0.95
special category customer indicator [customer],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___special category customer indicator [customer],true,0.985,GPB_714101_CMP001_ec96cba1-8f14-4c53-a8cd-a391e73217e7,Must not be blank,Completeness,0.95
special category customer indicator [customer],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___special category customer indicator [customer],true,0.985,GPB_243585_CMP001_ec96cba1-8f14-4c53-a8cd-a391e73217e7,Must not be blank,Completeness,0.95
special category customer indicator [customer],Customer Data,Party Data,Customer Data,,,Party Data_Customer Data___special category customer indicator [customer],true,0.985,GPB_243556_CMP001_ec96cba1-8f14-4c53-a8cd-a391e73217e7,Must not be blank,Completeness,0.95
interest rate index [interest pricing condition],Contract Repricing Schedule Data,Contract Data,Condition Data,Contract Repricing Schedule Data,,Contract Data_Condition Data_Contract Repricing Schedule Data__interest rate index [interest pricing condition],true,0.975,GPB_1218024_CMP001_ece693a0-27b9-4061-88e7-7372360df97d,Return False if the value is empty,Completeness,
transaction identifier [transaction],Transaction Data,Event Data,Financial Data,Transaction Data,,Event Data_Financial Data_Transaction Data__transaction identifier [transaction],true,0.985,GPB_1218024_CMP001_ee63fe86-001a-4cf0-8877-3f204d35bda3,Must not be blank,Completeness,0.95
payment receiver correspondent bank country code [monitored electronic funds transfer account entry],Event Data,Event Data,,,,Event Data____payment receiver correspondent bank country code [monitored electronic funds transfer account entry],true,0.985,GPB_1218024_CMP001_1146387a-b84f-40a9-877f-4dd126b69975,Must not be blank,Completeness,0.95
customer account open date [customer account],Customer Account Data,Account Data,Customer Account Data,,,Account Data_Customer Account Data___customer account open date [customer account],true,0.985,GPB_1218024_CMP001_f0223b58-9094-4609-b407-18b47b70f0b8,Must not be blank,Completeness,0.95
involvement start date [customer account to customer],Customer Account Data,Account Data,Customer Account Data,,,Account Data_Customer Account Data___involvement start date [customer account to customer],true,0.985,GPB_1218024_CMP001_f022fe41-355b-4525-bd43-78bb83e54945,Must not be blank,Completeness,0.95
maturity date [fixed term instrument],Contract Data,Contract Data,,,,Contract Data____maturity date [fixed term instrument],true,0.985,GPB_1218024_CMP001_f1745146-e62a-4e97-91ee-f79b809f476b,Must not be blank,Completeness,0.95
ISIN [financial security],Financial Security Data,Product Data,Financial Security Data,,,Product Data_Financial Security Data___ISIN [financial security],false,0.99,GPB_237746_CMP001_8d44b669-7072-4914-9ad9-75c9baffce2b,Must not be blank,Completeness,0.95
territory name [individual residential address],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___territory name [individual residential address],true,0.985,GPB_714101_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
territory name [individual residential address],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___territory name [individual residential address],true,0.985,GPB_243584_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
territory name [individual residential address],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___territory name [individual residential address],true,0.985,GPB_243585_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
territory name [individual residential address],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___territory name [individual residential address],true,0.985,GPB_243053_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
territory name [individual residential address],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___territory name [individual residential address],true,0.985,GPB_243556_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
territory name [individual residential address],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___territory name [individual residential address],true,0.985,GPB_540662_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
territory name [individual residential address],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___territory name [individual residential address],true,0.985,GPB_243052_CMP001_632a802d-2564-4159-bbf6-fcb3b869ddbe,Must not be blank,Completeness,0.95
transaction customer identifier [financial transaction customer],Transaction Data,Event Data,Financial Data,Transaction Data,,Event Data_Financial Data_Transaction Data__transaction customer identifier [financial transaction customer],true,0.985,GPB_1218024_CMP001_faec5bb6-f88d-483f-8a85-a48647cfe5ec,Must not be blank,Completeness,0.95
financial transaction originator account [financial transaction originator in financial transaction],Party Data,Party Data,,,,Party Data____financial transaction originator account [financial transaction originator in financial transaction],true,0.985,GPB_1218024_CMP001_fcd4d300-b043-40db-9186-9cf4d9802ce7,Must not be blank,Completeness,0.95
last name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___last name [individual],true,0.985,GPB_243052_CMP001_fd779f15-dc82-4db8-84db-7fc07a9d6ce2,Must not be blank,Completeness,0.95
last name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___last name [individual],true,0.985,GPB_1218024_CMP001_fd779f15-dc82-4db8-84db-7fc07a9d6ce2,Must not be blank,Completeness,0.95
last name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___last name [individual],true,0.985,GPB_243584_CMP001_fd779f15-dc82-4db8-84db-7fc07a9d6ce2,Must not be blank,Completeness,0.95
last name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___last name [individual],true,0.985,GPB_243053_CMP001_fd779f15-dc82-4db8-84db-7fc07a9d6ce2,Must not be blank,Completeness,0.95
last name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___last name [individual],true,0.985,GPB_714101_CMP001_fd779f15-dc82-4db8-84db-7fc07a9d6ce2,Must not be blank,Completeness,0.95
last name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___last name [individual],true,0.985,GPB_243585_CMP001_fd779f15-dc82-4db8-84db-7fc07a9d6ce2,Must not be blank,Completeness,0.95
last name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___last name [individual],true,0.985,GPB_243556_CMP001_fd779f15-dc82-4db8-84db-7fc07a9d6ce2,Must not be blank,Completeness,0.95
last name [individual],Individual Data,Party Data,Individual Data,,,Party Data_Individual Data___last name [individual],true,0.985,GPB_540662_CMP001_fd779f15-dc82-4db8-84db-7fc07a9d6ce2,Must not be blank,Completeness,0.95
primary operation country code [organisation],Organisation Data,Party Data,Organisation Data,,,Party Data_Organisation Data___primary operation country code [organisation],true,0.98,GPB_243584_CMP001_fe9639d6-16dc-4be5-a41e-489375646076,Must not be blank,Completeness,0.95
